RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Toques2022-2023,Def. pen.2022-2023,3.º def.2022-2023,3.º cent.2022-2023,3.º ataq.2022-2023,Ataq. pen.2022-2023,Balón vivo2022-2023,Att2022-2023,Succ2022-2023,Exitosa%2022-2023,Tkld2022-2023,Tkld%2022-2023,Transportes2022-2023,Dist. tot.2022-2023,Dist. prg.2022-2023,PrgC2022-2023,1/32022-2023,TAP2022-2023,Errores de control2022-2023,Des2022-2023,Rec2022-2023,PrgR2022-2023
2637,David Torres,es ESP,DF,Valladolid,es La Liga,19,2003,4.3,254.0,19.0,105.0,137.0,14.0,1.0,254.0,1.0,1.0,100.0,0.0,0.0,152.0,599.0,338.0,2.0,3.0,0.0,4.0,0.0,176.0,2.0
2638,Ferrán Torres,es ESP,"DL,CC",Barcelona,es La Liga,22,2000,15.5,756.0,10.0,67.0,256.0,441.0,87.0,755.0,68.0,30.0,44.1,26.0,38.2,489.0,2748.0,1199.0,43.0,34.0,23.0,48.0,23.0,598.0,180.0
2639,Óliver Torres,es ESP,"CC,DL",Sevilla,es La Liga,27,1994,23.7,1314.0,10.0,156.0,629.0,550.0,55.0,1314.0,42.0,15.0,35.7,17.0,40.5,886.0,4102.0,1805.0,38.0,47.0,6.0,34.0,47.0,980.0,156.0
2640,Pau Torres,es ESP,DF,Villarreal,es La Liga,25,1997,33.9,2495.0,361.0,1186.0,1174.0,154.0,32.0,2495.0,35.0,26.0,74.3,7.0,20.0,1573.0,10882.0,7623.0,76.0,48.0,0.0,22.0,4.0,1708.0,12.0
2641,Roberto Torres,es ESP,"DL,CC",Osasuna,es La Liga,33,1989,0.1,14.0,0.0,1.0,6.0,8.0,0.0,14.0,2.0,1.0,50.0,1.0,50.0,12.0,107.0,78.0,2.0,3.0,0.0,0.0,1.0,12.0,1.0
2642,Lucas Torró,es ESP,CC,Osasuna,es La Liga,28,1994,27.5,1459.0,91.0,365.0,873.0,233.0,32.0,1459.0,21.0,11.0,52.4,7.0,33.3,631.0,2564.0,962.0,12.0,16.0,1.0,31.0,14.0,770.0,17.0
2643,Nabil Touaizi,ma MAR,CC,Espanyol,es La Liga,21,2001,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2644,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,26,1996,4.4,286.0,14.0,114.0,146.0,26.0,5.0,286.0,8.0,6.0,75.0,2.0,25.0,152.0,584.0,269.0,2.0,2.0,2.0,4.0,0.0,178.0,8.0
2645,Birama Touré,ml MLI,CC,Auxerre,fr Ligue 1,30,1992,37.8,1904.0,94.0,514.0,1188.0,214.0,14.0,1903.0,23.0,11.0,47.8,8.0,34.8,1280.0,6052.0,2210.0,10.0,21.0,1.0,39.0,15.0,1118.0,25.0
2646,Mohamed Toure,au AUS,"DL,CC",Reims,fr Ligue 1,18,2004,0.3,13.0,0.0,1.0,2.0,10.0,7.0,13.0,4.0,2.0,50.0,2.0,50.0,9.0,70.0,23.0,1.0,0.0,3.0,2.0,0.0,9.0,5.0
5295,Souleymane Touré,fr FRA,DF,Marseille,fr Ligue 1,19,2003,18.400000000000002,1012.0,143.0,511.0,462.0,52.0,17.0,1012.0,19.0,8.0,44.4,8.0,138.9,711.0,4003.0,1967.0,12.0,7.0,0.0,8.0,2.0,644.0,7.0
2649,Lucas Tousart,fr FRA,CC,Hertha BSC,de Bundesliga,25,1997,32.7,1347.0,85.0,351.0,720.0,296.0,81.0,1347.0,53.0,23.0,43.4,24.0,45.3,543.0,3123.0,1341.0,37.0,16.0,7.0,48.0,26.0,631.0,79.0
2650,Yoann Touzghar,tn TUN,DL,Ajaccio,fr Ligue 1,35,1986,5.0,143.0,5.0,12.0,79.0,52.0,10.0,143.0,6.0,2.0,33.3,3.0,50.0,93.0,486.0,92.0,3.0,3.0,1.0,10.0,4.0,101.0,24.0
2651,Adama Traoré,es ESP,"DL,CC",Wolves,eng Premier League,26,1996,16.6,714.0,18.0,102.0,251.0,379.0,56.0,714.0,104.0,49.0,47.1,34.0,32.7,461.0,4017.0,2107.0,85.0,41.0,25.0,59.0,27.0,555.0,156.0
2652,Bertrand Traoré,bf BFA,"DL,CC",Aston Villa,eng Premier League,26,1995,2.6,114.0,0.0,8.0,41.0,66.0,13.0,114.0,4.0,1.0,25.0,3.0,75.0,81.0,462.0,246.0,9.0,3.0,5.0,8.0,7.0,89.0,28.0
2653,Boubacar Traoré,ml MLI,CC,Wolves,eng Premier League,20,2001,4.6,185.0,6.0,51.0,110.0,26.0,2.0,185.0,9.0,4.0,44.4,4.0,44.4,90.0,529.0,267.0,4.0,3.0,0.0,3.0,3.0,104.0,2.0
2654,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,30,1992,5.4,288.0,30.0,123.0,129.0,38.0,2.0,288.0,2.0,0.0,0.0,0.0,0.0,159.0,729.0,332.0,2.0,3.0,0.0,3.0,0.0,134.0,8.0
2655,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,30,1992,28.1,2083.0,90.0,426.0,1130.0,537.0,64.0,2083.0,18.0,9.0,50.0,9.0,50.0,1512.0,7652.0,3415.0,55.0,63.0,8.0,26.0,9.0,1399.0,162.0
2656,Kevin Trapp,de GER,PO,Eint Frankfurt,de Bundesliga,32,1990,33.0,957.0,854.0,951.0,6.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,493.0,2258.0,1322.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0
2657,Mark Travers,ie IRL,PO,Bournemouth,eng Premier League,23,1999,11.5,402.0,373.0,401.0,1.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,182.0,884.0,457.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0
2658,Óscar Trejo,ar ARG,"CC,DL",Rayo Vallecano,es La Liga,34,1988,23.8,1338.0,17.0,120.0,694.0,550.0,72.0,1336.0,118.0,57.0,48.3,43.0,36.4,836.0,4598.0,2004.0,56.0,59.0,13.0,66.0,92.0,995.0,110.0
2659,Manu Trigueros,es ESP,CC,Villarreal,es La Liga,30,1991,9.2,599.0,14.0,76.0,354.0,173.0,7.0,599.0,5.0,2.0,40.0,3.0,60.0,368.0,1430.0,637.0,12.0,10.0,0.0,7.0,9.0,487.0,22.0
2660,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,35,1987,20.1,1190.0,63.0,324.0,470.0,405.0,28.0,1190.0,16.0,8.0,50.0,5.0,31.3,453.0,2299.0,1144.0,34.0,12.0,8.0,12.0,8.0,521.0,80.0
2661,Théo Trinker,fr FRA,CC,Nice,fr Ligue 1,21,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,31,1990,37.1,3102.0,124.0,774.0,1282.0,1066.0,26.0,3102.0,35.0,19.0,54.3,12.0,34.3,1300.0,4599.0,2393.0,45.0,46.0,1.0,27.0,9.0,1593.0,151.0
2663,William Troost-Ekong,ng NGA,DF,Salernitana,it Serie A,28,1993,4.9,226.0,27.0,128.0,94.0,5.0,3.0,226.0,0.0,0.0,0.0,0.0,0.0,127.0,606.0,200.0,1.0,1.0,0.0,2.0,0.0,130.0,0.0
5329,Leandro Trossard,be BEL,DL,Arsenal,eng Premier League,27,1994,24.9,1264.0,12.0,126.0,457.0,699.0,133.0,1264.0,66.0,29.0,92.7,25.0,70.6,803.0,4829.0,2299.0,76.0,43.0,34.0,56.0,49.0,948.0,220.0
2666,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,20,2001,21.7,1656.0,65.0,410.0,790.0,467.0,30.0,1656.0,46.0,21.0,45.7,19.0,41.3,1071.0,5984.0,2659.0,55.0,53.0,9.0,27.0,14.0,979.0,166.0
2667,Frank Tsadjout,it ITA,DL,Cremonese,it Serie A,23,1999,11.7,404.0,11.0,35.0,197.0,176.0,49.0,404.0,19.0,12.0,63.2,2.0,10.5,209.0,1004.0,415.0,15.0,10.0,5.0,37.0,10.0,299.0,63.0
2668,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,26,1996,8.6,713.0,23.0,170.0,281.0,268.0,22.0,713.0,15.0,4.0,26.7,8.0,53.3,355.0,1833.0,874.0,23.0,9.0,5.0,13.0,7.0,409.0,77.0
2669,Theocharis Tsingaras,gr GRE,CC,Toulouse,fr Ligue 1,21,2000,0.1,5.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2670,Viktor Tsyhankov,ua UKR,CC,Girona,es La Liga,24,1997,16.5,737.0,17.0,110.0,311.0,331.0,49.0,737.0,31.0,17.0,54.8,10.0,32.3,463.0,3132.0,1672.0,63.0,39.0,19.0,16.0,15.0,525.0,120.0
2671,Alessandro Tuia,it ITA,DF,Lecce,it Serie A,32,1990,5.7,267.0,26.0,136.0,127.0,7.0,2.0,267.0,4.0,2.0,50.0,1.0,25.0,106.0,510.0,264.0,1.0,1.0,0.0,1.0,0.0,123.0,0.0
2672,Martin Turk,si SVN,PO,Sampdoria,it Serie A,18,2003,4.0,156.0,142.0,156.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,82.0,433.0,271.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
2673,Beñat Turrientes,es ESP,"CC,DL",Real Sociedad,es La Liga,20,2002,1.2,61.0,3.0,17.0,29.0,15.0,0.0,61.0,3.0,1.0,33.3,1.0,33.3,30.0,113.0,51.0,0.0,0.0,0.0,4.0,2.0,34.0,4.0
2674,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,23,1999,30.2,2246.0,237.0,1047.0,1111.0,114.0,27.0,2246.0,20.0,11.0,55.0,9.0,45.0,1332.0,6758.0,3475.0,23.0,18.0,2.0,27.0,13.0,1380.0,17.0
2675,Destiny Udogie,it ITA,DF,Udinese,it Serie A,19,2002,30.0,1503.0,67.0,346.0,652.0,545.0,76.0,1503.0,122.0,51.0,41.8,50.0,41.0,904.0,6569.0,3420.0,109.0,71.0,31.0,58.0,36.0,902.0,155.0
2676,Ike Ugbo,ca CAN,"DL,CC",Troyes,fr Ligue 1,23,1998,9.9,222.0,7.0,19.0,125.0,79.0,22.0,222.0,17.0,6.0,35.3,11.0,64.7,138.0,758.0,271.0,9.0,4.0,6.0,18.0,7.0,152.0,34.0
2677,Lesley Ugochukwu,fr FRA,CC,Rennes,fr Ligue 1,18,2004,14.8,790.0,36.0,172.0,546.0,80.0,7.0,790.0,22.0,14.0,63.6,6.0,27.3,611.0,3424.0,1453.0,11.0,16.0,4.0,6.0,11.0,557.0,11.0
2678,Samir Ujkani,xk KVX,PO,Empoli,it Serie A,34,1988,0.1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2679,Sven Ulreich,de GER,PO,Bayern Munich,de Bundesliga,33,1988,3.0,139.0,123.0,139.0,1.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,97.0,441.0,217.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
2680,Lauren Ulrich,de GER,CC,Stuttgart,de Bundesliga,17,2005,0.1,8.0,0.0,0.0,1.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
2681,Samuel Umtiti,fr FRA,DF,Lecce,it Serie A,28,1993,23.5,1107.0,123.0,538.0,543.0,37.0,10.0,1107.0,13.0,6.0,46.2,5.0,38.5,529.0,2483.0,1341.0,12.0,9.0,0.0,7.0,5.0,530.0,2.0
2682,Enes Ünal,tr TUR,DL,Getafe,es La Liga,25,1997,33.0,1117.0,43.0,91.0,506.0,535.0,138.0,1111.0,43.0,21.0,48.8,19.0,44.2,618.0,2236.0,902.0,29.0,26.0,15.0,88.0,50.0,893.0,148.0
2683,Deniz Undav,de GER,"DL,CC",Brighton,eng Premier League,26,1996,7.0,231.0,4.0,19.0,97.0,116.0,42.0,231.0,6.0,4.0,66.7,2.0,33.3,120.0,518.0,350.0,12.0,6.0,4.0,13.0,8.0,179.0,40.0
2684,Cengiz Ünder,tr TUR,"CC,DF",Marseille,fr Ligue 1,25,1997,27.7,1440.0,18.0,139.0,528.0,792.0,130.0,1439.0,96.0,39.0,40.6,50.0,52.1,1070.0,6465.0,2493.0,69.0,47.0,30.0,60.0,31.0,985.0,262.0
2685,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,23,1998,26.1,2569.0,234.0,1177.0,1314.0,92.0,18.0,2569.0,15.0,10.0,66.7,5.0,33.3,1844.0,9367.0,5193.0,31.0,28.0,2.0,19.0,10.0,1895.0,7.0
2686,Filip Uremović,hr CRO,DF,Hertha BSC,de Bundesliga,25,1997,19.2,882.0,109.0,514.0,338.0,33.0,17.0,882.0,2.0,2.0,100.0,0.0,0.0,384.0,2033.0,749.0,3.0,3.0,0.0,10.0,4.0,393.0,1.0
2687,Oscar Ureña,es ESP,CC,Girona,es La Liga,19,2003,1.1,41.0,0.0,7.0,14.0,22.0,4.0,41.0,5.0,4.0,80.0,0.0,0.0,28.0,150.0,45.0,1.0,0.0,1.0,4.0,4.0,29.0,10.0
5377,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,28,1994,10.8,639.0,34.0,174.0,320.0,150.0,2.0,639.0,12.0,3.0,110.0,8.0,80.0,318.0,1409.0,605.0,12.0,9.0,0.0,14.0,3.0,329.0,31.0
2690,Mark Uth,de GER,"CC,DL",Köln,de Bundesliga,30,1991,0.5,20.0,0.0,0.0,12.0,8.0,3.0,20.0,2.0,1.0,50.0,1.0,50.0,8.0,34.0,19.0,0.0,0.0,0.0,2.0,0.0,12.0,1.0
2691,Josha Vagnoman,de GER,DF,Stuttgart,de Bundesliga,21,2000,16.4,765.0,38.0,200.0,293.0,281.0,48.0,765.0,35.0,22.0,62.9,12.0,34.3,387.0,2071.0,1007.0,27.0,24.0,7.0,34.0,18.0,465.0,93.0
2692,Diego Valencia,cl CHI,"CC,DL",Salernitana,it Serie A,22,2000,2.6,109.0,4.0,24.0,46.0,41.0,4.0,109.0,2.0,0.0,0.0,1.0,50.0,59.0,211.0,82.0,1.0,0.0,0.0,7.0,3.0,66.0,21.0
2693,Óscar Valentín,es ESP,CC,Rayo Vallecano,es La Liga,27,1994,28.4,1501.0,67.0,337.0,977.0,200.0,17.0,1501.0,20.0,7.0,35.0,11.0,55.0,762.0,4184.0,2021.0,21.0,24.0,1.0,22.0,13.0,829.0,17.0
2694,Emanuele Valeri,it ITA,DF,Cremonese,it Serie A,23,1998,30.9,1610.0,64.0,418.0,642.0,584.0,56.0,1610.0,71.0,18.0,25.4,40.0,56.3,805.0,5645.0,3186.0,111.0,58.0,20.0,64.0,26.0,838.0,158.0
5391,Yan Valery,tn TUN,DF,Southampton,eng Premier League,23,1999,28.2,1631.0,115.0,508.0,764.0,382.0,14.0,1631.0,69.0,33.0,47.8,28.0,40.6,1062.0,7143.0,3533.0,72.0,72.0,6.0,36.0,34.0,939.0,74.0
2697,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,26,1995,29.5,1405.0,206.0,759.0,594.0,62.0,5.0,1405.0,5.0,0.0,0.0,2.0,40.0,719.0,3539.0,1751.0,15.0,16.0,2.0,6.0,1.0,767.0,3.0
2698,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,25,1997,0.2,14.0,4.0,9.0,3.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2699,Manu Vallejo,es ESP,"DL,CC",Girona,es La Liga,25,1997,2.3,110.0,1.0,12.0,45.0,54.0,8.0,110.0,4.0,1.0,25.0,3.0,75.0,67.0,341.0,209.0,7.0,4.0,2.0,3.0,4.0,85.0,25.0
2700,Mattia Valoti,it ITA,"CC,DL",Monza,it Serie A,28,1993,5.0,231.0,9.0,53.0,133.0,48.0,5.0,231.0,10.0,3.0,30.0,4.0,40.0,114.0,673.0,281.0,7.0,4.0,0.0,10.0,5.0,152.0,9.0
2701,Federico Valverde,uy URU,"CC,DL",Real Madrid,es La Liga,24,1998,27.8,1870.0,35.0,229.0,857.0,800.0,54.0,1870.0,44.0,31.0,70.5,10.0,22.7,1190.0,6633.0,3349.0,70.0,68.0,8.0,21.0,7.0,1485.0,135.0
2702,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,31,1991,31.5,2876.0,361.0,1327.0,1427.0,128.0,66.0,2876.0,1.0,1.0,100.0,0.0,0.0,1760.0,6644.0,3152.0,10.0,14.0,2.0,7.0,0.0,2085.0,8.0
2703,Vanderson,br BRA,"DF,CC",Monaco,fr Ligue 1,21,2001,24.6,1689.0,60.0,350.0,766.0,583.0,51.0,1689.0,67.0,27.0,40.3,32.0,47.8,1098.0,6082.0,2745.0,50.0,37.0,9.0,37.0,21.0,966.0,175.0
2704,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,29,1993,21.2,1293.0,153.0,611.0,631.0,54.0,18.0,1293.0,10.0,6.0,60.0,4.0,40.0,797.0,5357.0,3030.0,17.0,15.0,0.0,2.0,1.0,850.0,4.0
2705,Jamie Vardy,eng ENG,DL,Leicester City,eng Premier League,35,1987,20.6,438.0,32.0,59.0,176.0,206.0,71.0,437.0,29.0,12.0,41.4,14.0,48.3,192.0,926.0,358.0,16.0,9.0,13.0,33.0,16.0,261.0,101.0
2706,Ruben Vargas,ch SUI,"CC,DL",Augsburg,de Bundesliga,23,1998,12.6,518.0,24.0,92.0,198.0,241.0,33.0,518.0,47.0,21.0,44.7,22.0,46.8,277.0,2138.0,914.0,32.0,23.0,3.0,29.0,10.0,305.0,68.0
2707,Johan Vásquez,mx MEX,DF,Cremonese,it Serie A,23,1998,20.1,1060.0,161.0,587.0,401.0,82.0,23.0,1060.0,14.0,11.0,78.6,3.0,21.4,505.0,2403.0,1311.0,18.0,11.0,1.0,14.0,6.0,543.0,12.0
2708,Jesus Vazquez,es ESP,"DF,CC",Valencia,es La Liga,19,2003,3.4,231.0,7.0,58.0,94.0,80.0,7.0,231.0,16.0,6.0,37.5,9.0,56.3,132.0,701.0,294.0,4.0,9.0,2.0,9.0,4.0,125.0,17.0
2709,Kevin Vázquez,es ESP,"DF,CC",Celta Vigo,es La Liga,29,1993,4.9,269.0,16.0,101.0,117.0,51.0,2.0,269.0,2.0,2.0,100.0,0.0,0.0,125.0,533.0,296.0,5.0,2.0,0.0,1.0,4.0,145.0,14.0
2710,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,31,1991,12.7,1059.0,25.0,263.0,422.0,377.0,46.0,1059.0,25.0,14.0,56.0,5.0,20.0,672.0,3060.0,1598.0,31.0,13.0,16.0,20.0,7.0,771.0,145.0
2711,Matías Vecino,uy URU,CC,Lazio,it Serie A,30,1991,18.8,1165.0,65.0,278.0,712.0,184.0,25.0,1165.0,6.0,3.0,50.0,3.0,50.0,564.0,2330.0,1088.0,22.0,10.0,3.0,18.0,3.0,817.0,17.0
2712,Gabriel Veiga,es ESP,CC,Celta Vigo,es La Liga,20,2002,25.5,1062.0,19.0,137.0,565.0,387.0,67.0,1062.0,75.0,39.0,52.0,34.0,45.3,656.0,4140.0,2381.0,68.0,43.0,15.0,64.0,22.0,694.0,88.0
2713,Renato Veiga,pt POR,DF,Augsburg,de Bundesliga,19,2003,7.1,416.0,57.0,206.0,171.0,47.0,7.0,416.0,15.0,10.0,66.7,4.0,26.7,199.0,1070.0,528.0,11.0,3.0,3.0,7.0,4.0,199.0,6.0
2714,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,26,1995,25.2,1645.0,194.0,935.0,679.0,39.0,15.0,1645.0,4.0,3.0,75.0,1.0,25.0,905.0,4396.0,2536.0,5.0,2.0,0.0,2.0,0.0,1027.0,3.0
2715,Miguel Veloso,pt POR,CC,Hellas Verona,it Serie A,36,1986,12.9,723.0,31.0,168.0,403.0,168.0,7.0,723.0,8.0,4.0,50.0,2.0,25.0,309.0,1883.0,880.0,17.0,13.0,1.0,7.0,7.0,328.0,22.0
2716,Joël Veltman,nl NED,DF,Brighton,eng Premier League,30,1992,24.3,1740.0,92.0,563.0,895.0,293.0,23.0,1740.0,20.0,5.0,25.0,8.0,40.0,952.0,4436.0,2233.0,43.0,32.0,2.0,20.0,10.0,1065.0,49.0
2717,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,21,2001,33.0,2043.0,188.0,981.0,935.0,141.0,21.0,2043.0,32.0,19.0,59.4,8.0,25.0,1232.0,6625.0,3777.0,43.0,34.0,5.0,13.0,11.0,1330.0,23.0
2718,Unai Vencedor Paris,es ESP,CC,Athletic Club,es La Liga,21,2000,2.1,149.0,5.0,28.0,93.0,29.0,4.0,149.0,2.0,1.0,50.0,1.0,50.0,76.0,343.0,179.0,2.0,2.0,1.0,4.0,4.0,94.0,3.0
2719,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,27,1995,10.3,695.0,25.0,202.0,332.0,165.0,10.0,695.0,6.0,3.0,50.0,2.0,33.3,364.0,1824.0,933.0,24.0,19.0,2.0,12.0,1.0,441.0,43.0
2720,Daniele Verde,it ITA,"DL,CC",Spezia,it Serie A,26,1996,11.1,538.0,11.0,63.0,219.0,261.0,30.0,537.0,17.0,6.0,35.3,7.0,41.2,301.0,1569.0,592.0,18.0,9.0,8.0,17.0,12.0,345.0,57.0
2721,Simone Verdi,it ITA,"CC,DL",Hellas Verona,it Serie A,30,1992,12.2,567.0,6.0,50.0,281.0,250.0,25.0,566.0,63.0,35.0,55.6,19.0,30.2,327.0,2251.0,1029.0,34.0,23.0,3.0,35.0,32.0,357.0,57.0
2722,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,33,1988,7.8,418.0,62.0,238.0,167.0,16.0,12.0,418.0,0.0,0.0,0.0,0.0,0.0,223.0,1075.0,488.0,0.0,1.0,0.0,3.0,0.0,251.0,0.0
2723,Jordan Veretout,fr FRA,CC,Marseille,fr Ligue 1,29,1993,31.8,2376.0,89.0,399.0,1489.0,511.0,33.0,2375.0,18.0,12.0,66.7,5.0,27.8,1860.0,10525.0,4999.0,59.0,62.0,6.0,28.0,13.0,1702.0,73.0
2724,Marco Verratti,it ITA,CC,Paris S-G,fr Ligue 1,29,1992,24.4,2783.0,69.0,527.0,1743.0,538.0,26.0,2783.0,53.0,29.0,54.7,14.0,26.4,2376.0,11182.0,5529.0,40.0,79.0,5.0,17.0,33.0,2274.0,52.0
2725,Valerio Verre,it ITA,CC,Sampdoria,it Serie A,28,1994,7.5,493.0,8.0,64.0,285.0,153.0,16.0,493.0,20.0,10.0,50.0,9.0,45.0,284.0,1351.0,575.0,16.0,13.0,6.0,22.0,20.0,330.0,27.0
2726,Mikel Vesga,es ESP,CC,Athletic Club,es La Liga,29,1993,28.6,1800.0,66.0,338.0,1118.0,355.0,32.0,1797.0,18.0,10.0,55.6,8.0,44.4,962.0,4175.0,1995.0,26.0,29.0,4.0,38.0,16.0,1152.0,31.0
2727,Guglielmo Vicario,it ITA,PO,Empoli,it Serie A,25,1996,30.9,1365.0,1120.0,1363.0,2.0,0.0,0.0,1365.0,0.0,0.0,0.0,0.0,0.0,820.0,4026.0,2527.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0
2728,João Victor,br BRA,DF,Nantes,fr Ligue 1,24,1998,9.4,539.0,41.0,188.0,281.0,80.0,6.0,539.0,11.0,6.0,54.5,3.0,27.3,338.0,2231.0,1227.0,17.0,22.0,1.0,10.0,8.0,293.0,14.0
2729,Aleix Vidal,es ESP,"CC,DL",Espanyol,es La Liga,32,1989,11.4,489.0,19.0,99.0,205.0,188.0,15.0,489.0,19.0,7.0,36.8,11.0,57.9,238.0,1219.0,457.0,16.0,5.0,3.0,15.0,7.0,250.0,53.0
2730,Clément Vidal,fr FRA,"DF,CC",Ajaccio,fr Ligue 1,22,2000,21.1,970.0,130.0,498.0,450.0,33.0,16.0,970.0,1.0,1.0,100.0,0.0,0.0,624.0,3541.0,1945.0,3.0,3.0,0.0,5.0,5.0,556.0,3.0
2731,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,27,1995,13.9,776.0,58.0,233.0,313.0,234.0,16.0,776.0,27.0,13.0,48.1,12.0,44.4,311.0,1420.0,620.0,20.0,10.0,4.0,18.0,13.0,363.0,52.0
2732,Gabriel Vidovic,hr CRO,DL,Bayern Munich,de Bundesliga,18,2003,0.2,14.0,0.0,1.0,6.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0
2733,Fabio Vieira,pt POR,"CC,DL",Arsenal,eng Premier League,22,2000,5.7,356.0,6.0,27.0,162.0,170.0,27.0,356.0,18.0,6.0,33.3,11.0,61.1,215.0,868.0,327.0,8.0,8.0,1.0,13.0,8.0,255.0,40.0
5469,Ronaldo Vieira,eng ENG,CC,Torino,it Serie A,24,1998,9.299999999999999,535.0,37.0,141.0,342.0,55.0,4.0,535.0,3.0,2.0,66.7,1.0,33.3,290.0,1286.0,455.0,6.0,3.0,1.0,9.0,7.0,320.0,5.0
5473,Emanuel Vignato,it ITA,"CC,DL",Bologna,it Serie A,21,2000,3.3000000000000003,176.0,1.0,32.0,85.0,60.0,5.0,176.0,3.0,2.0,150.0,0.0,0.0,109.0,632.0,161.0,4.0,4.0,1.0,4.0,4.0,132.0,9.0
2738,Samuele Vignato,it ITA,"CC,DL",Monza,it Serie A,18,2004,0.7,45.0,0.0,2.0,19.0,24.0,8.0,45.0,4.0,3.0,75.0,1.0,25.0,31.0,266.0,107.0,4.0,1.0,3.0,2.0,0.0,39.0,6.0
2739,Tonny Vilhena,nl NED,CC,Salernitana,it Serie A,27,1995,25.2,1091.0,32.0,202.0,609.0,294.0,19.0,1091.0,39.0,17.0,43.6,19.0,48.7,591.0,3063.0,1302.0,30.0,35.0,3.0,37.0,24.0,682.0,59.0
5481,Toni Villa,es ESP,CC,Valladolid,es La Liga,27,1995,10.9,531.0,3.0,67.0,184.0,293.0,45.0,531.0,76.0,25.0,53.8,46.0,120.6,350.0,2407.0,1264.0,39.0,30.0,20.0,21.0,23.0,374.0,96.0
2742,Asier Villalibre,es ESP,DL,Athletic Club,es La Liga,24,1997,1.1,27.0,1.0,1.0,7.0,19.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,14.0,0.0,0.0,0.0,0.0,2.0,22.0,9.0
5487,Gonzalo Villar,es ESP,CC,Sampdoria,it Serie A,24,1998,12.8,765.0,27.0,150.0,497.0,127.0,6.0,765.0,26.0,16.0,115.0,6.0,53.3,423.0,2422.0,1212.0,22.0,16.0,2.0,19.0,10.0,458.0,11.0
2745,Iván Villar,es ESP,PO,Celta Vigo,es La Liga,25,1997,19.0,630.0,553.0,626.0,5.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,318.0,1495.0,898.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
5493,Matías Viña,uy URU,DF,Bournemouth,eng Premier League,24,1997,5.699999999999999,338.0,30.0,131.0,123.0,88.0,12.0,338.0,25.0,11.0,141.7,11.0,45.8,141.0,769.0,460.0,12.0,7.0,6.0,14.0,6.0,150.0,23.0
