RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Int.2022-2023,Balón vivo2022-2023,Balón muerto2022-2023,FK2022-2023,PL2022-2023,Camb.2022-2023,Pcz2022-2023,Lanz.2022-2023,SE2022-2023,Dentro2022-2023,Fuera2022-2023,Rect.2022-2023,Cmp2022-2023,PA2022-2023,Bloqueos2022-2023
2578,Renato Tapia,pe PER,"CC,DF",Celta Vigo,es La Liga,27,1995,16.1,811.0,765.0,43.0,37.0,0.0,20.0,11,4.0,1.0,1.0,0.0,0.0,687.0,3.0,4.0
2579,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,2211.0,2095.0,112.0,74.0,9.0,6.0,3,14.0,0.0,0.0,0.0,0.0,1891.0,4.0,20.0
2580,Florian Tardieu,fr FRA,CC,Troyes,fr Ligue 1,30,1992,11.2,755.0,678.0,76.0,40.0,0.0,15.0,43,4.0,32.0,20.0,7.0,0.0,655.0,1.0,4.0
2581,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,419.0,327.0,91.0,17.0,0.0,3.0,34,56.0,18.0,10.0,7.0,0.0,326.0,1.0,11.0
2582,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,1633.0,1578.0,48.0,41.0,3.0,18.0,0,6.0,0.0,0.0,0.0,0.0,1322.0,7.0,4.0
2583,Ciprian Tătărușanu,ro ROU,PO,Milan,it Serie A,36,1986,16.0,560.0,445.0,111.0,28.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,434.0,4.0,0.0
2584,Niklas Tauer,de GER,"DF,CC",Mainz 05,de Bundesliga,21,2001,1.0,56.0,55.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0
2585,Nuno Tavares,pt POR,"DF,CC",Marseille,fr Ligue 1,22,2000,26.1,1367.0,1105.0,257.0,15.0,3.0,16.0,96,241.0,1.0,0.0,0.0,0.0,1058.0,5.0,41.0
2586,Marcus Tavernier,eng ENG,"CC,DL",Bournemouth,eng Premier League,23,1999,19.4,724.0,623.0,100.0,21.0,5.0,7.0,93,34.0,42.0,22.0,11.0,3.0,510.0,1.0,28.0
2587,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,12.2,557.0,453.0,102.0,6.0,0.0,0.0,39,96.0,0.0,0.0,0.0,0.0,414.0,2.0,10.0
2588,Aurélien Tchouaméni,fr FRA,CC,Real Madrid,es La Liga,22,2000,23.5,1700.0,1657.0,41.0,40.0,7.0,7.0,12,1.0,0.0,0.0,0.0,0.0,1578.0,2.0,9.0
2589,Mathys Tel,fr FRA,DL,Bayern Munich,de Bundesliga,17,2005,4.6,157.0,152.0,5.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,126.0,0.0,5.0
2590,Semir Telalovic,de GER,"CC,DL",M'Gladbach,de Bundesliga,22,1999,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2591,Alex Telles,br BRA,DF,Sevilla,es La Liga,29,1992,15.9,728.0,582.0,143.0,27.0,1.0,4.0,83,97.0,19.0,7.0,7.0,0.0,542.0,3.0,11.0
2592,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,30,1992,37.2,1412.0,1145.0,267.0,69.0,0.0,6.0,0,1.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
2593,Simon Terodde,de GER,DL,Schalke 04,de Bundesliga,34,1988,20.3,316.0,286.0,30.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,212.0,0.0,7.0
2594,Filippo Terracciano,it ITA,"DF,CC",Hellas Verona,it Serie A,19,2003,9.1,343.0,290.0,51.0,7.0,1.0,4.0,25,42.0,2.0,1.0,1.0,0.0,235.0,2.0,12.0
2595,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,32,1990,29.0,1072.0,796.0,273.0,75.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,816.0,3.0,1.0
5193,Ramón Terrats,es ESP,CC,Villarreal,es La Liga,21,2000,11.5,521.0,492.0,24.0,5.0,3.0,6.0,18,6.0,13.0,7.0,0.0,0.0,433.0,5.0,10.0
2598,Martin Terrier,fr FRA,"DL,CC",Rennes,fr Ligue 1,25,1997,14.7,603.0,593.0,9.0,2.0,5.0,5.0,13,1.0,0.0,0.0,0.0,0.0,447.0,1.0,17.0
2599,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,10.4,724.0,590.0,131.0,12.0,0.0,1.0,79,111.0,8.0,0.0,5.0,0.0,582.0,3.0,19.0
5201,Tetê,br BRA,DL,Leicester City,eng Premier League,22,2000,20.5,757.0,701.0,53.0,7.0,2.0,5.0,64,1.0,33.0,20.0,3.0,1.0,564.0,3.0,24.0
2602,Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,28.5,1530.0,1176.0,344.0,37.0,1.0,10.0,99,307.0,0.0,0.0,0.0,0.0,1110.0,10.0,48.0
2603,Florian Thauvin,fr FRA,"DL,CC",Udinese,it Serie A,29,1993,6.1,216.0,182.0,33.0,6.0,3.0,1.0,37,2.0,18.0,7.0,4.0,0.0,144.0,1.0,6.0
2604,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,34.7,2568.0,2501.0,62.0,53.0,0.0,12.0,1,6.0,0.0,0.0,0.0,0.0,2296.0,5.0,12.0
5211,Malick Thiaw,de GER,DF,Milan,it Serie A,20,2001,18.1,1179.0,1158.0,21.0,14.0,0.0,5.0,2,5.0,0.0,0.0,0.0,0.0,1040.0,0.0,5.0
2607,Jan Thielmann,de GER,DL,Köln,de Bundesliga,20,2002,9.7,249.0,233.0,14.0,1.0,0.0,3.0,37,13.0,0.0,0.0,0.0,0.0,158.0,2.0,20.0
2608,Sada Thioub,sn SEN,"DF,DL",Angers,fr Ligue 1,27,1995,11.8,533.0,479.0,52.0,4.0,2.0,4.0,37,38.0,10.0,3.0,7.0,0.0,427.0,2.0,9.0
2609,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,11.9,654.0,519.0,133.0,17.0,3.0,1.0,9,116.0,0.0,0.0,0.0,0.0,521.0,2.0,22.0
5221,Adrien Thomasson,fr FRA,CC,Strasbourg,fr Ligue 1,28,1993,24.6,1083.0,1055.0,24.0,12.0,4.0,5.0,21,4.0,2.0,1.0,0.0,0.0,869.0,4.0,38.0
2612,Morten Thorsby,no NOR,CC,Union Berlin,de Bundesliga,26,1996,9.3,191.0,178.0,11.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,119.0,2.0,4.0
2613,Kristian Thorstvedt,no NOR,CC,Sassuolo,it Serie A,23,1999,12.6,488.0,476.0,12.0,6.0,2.0,1.0,10,6.0,0.0,0.0,0.0,0.0,372.0,0.0,15.0
2614,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,21,2001,28.3,1358.0,1328.0,21.0,17.0,6.0,4.0,23,4.0,0.0,0.0,0.0,0.0,1155.0,9.0,32.0
2615,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,24,1997,27.9,561.0,516.0,43.0,0.0,1.0,0.0,11,0.0,0.0,0.0,0.0,0.0,415.0,2.0,21.0
2616,Alexis Tibidi,fr FRA,"DL,CC",Troyes,fr Ligue 1,18,2003,0.8,23.0,21.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2617,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,25,1997,26.0,1623.0,1517.0,100.0,51.0,12.0,8.0,45,16.0,20.0,8.0,9.0,0.0,1303.0,6.0,38.0
2618,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,8.8,486.0,415.0,67.0,11.0,1.0,1.0,24,56.0,0.0,0.0,0.0,0.0,362.0,4.0,11.0
2619,Steffen Tigges,de GER,DL,Köln,de Bundesliga,24,1998,17.7,348.0,319.0,28.0,0.0,0.0,1.0,15,6.0,0.0,0.0,0.0,0.0,200.0,1.0,15.0
2620,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,31.9,2181.0,2113.0,63.0,60.0,2.0,10.0,5,1.0,0.0,0.0,0.0,0.0,1931.0,5.0,18.0
2621,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,26,1995,10.4,387.0,313.0,72.0,5.0,0.0,1.0,29,65.0,2.0,2.0,0.0,0.0,242.0,2.0,12.0
2622,Umut Tohumcu,de GER,"CC,DF",Hoffenheim,de Bundesliga,17,2004,3.0,78.0,77.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0
5247,Karl Toko Ekambi,cm CMR,"DL,CC",Rennes,fr Ligue 1,29,1992,25.8,905.0,877.0,26.0,2.0,5.0,3.0,31,16.0,1.0,0.0,1.0,0.0,701.0,2.0,27.0
2625,Corentin Tolisso,fr FRA,CC,Lyon,fr Ligue 1,27,1994,22.6,1950.0,1859.0,90.0,82.0,11.0,33.0,37,4.0,2.0,0.0,1.0,0.0,1710.0,1.0,25.0
2626,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,27,1994,29.7,1610.0,1299.0,308.0,33.0,2.0,10.0,28,275.0,0.0,0.0,0.0,0.0,1363.0,3.0,32.0
2627,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31,1990,30.9,1682.0,1628.0,48.0,24.0,2.0,10.0,22,23.0,0.0,0.0,0.0,0.0,1351.0,6.0,21.0
2628,Raúl de Tomás,es ESP,DL,Rayo Vallecano,es La Liga,27,1994,8.9,155.0,144.0,10.0,0.0,2.0,7.0,8,0.0,0.0,0.0,0.0,0.0,114.0,1.0,4.0
2629,Tiago Tomás,pt POR,"DL,CC",Stuttgart,de Bundesliga,20,2002,14.3,326.0,297.0,28.0,4.0,4.0,3.0,34,4.0,11.0,4.0,5.0,0.0,197.0,1.0,22.0
2630,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,23,1998,7.4,474.0,420.0,53.0,4.0,2.0,2.0,12,49.0,0.0,0.0,0.0,0.0,384.0,1.0,9.0
2631,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,33,1989,3.8,171.0,164.0,7.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,3.0
2632,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,24,1997,30.7,1922.0,1786.0,129.0,51.0,4.0,19.0,6,13.0,0.0,0.0,0.0,0.0,1697.0,7.0,18.0
2633,Sandro Tonali,it ITA,CC,Milan,it Serie A,22,2000,30.1,1565.0,1361.0,193.0,94.0,7.0,14.0,130,21.0,74.0,23.0,42.0,0.0,1185.0,11.0,30.0
2634,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,32,1990,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2635,Ivan Toney,eng ENG,DL,Brentford,eng Premier League,26,1996,32.8,787.0,751.0,29.0,8.0,12.0,3.0,34,10.0,1.0,0.0,0.0,0.0,468.0,7.0,31.0
2636,Pablo Torre,es ESP,"DL,CC",Barcelona,es La Liga,19,2003,1.6,98.0,87.0,9.0,3.0,2.0,0.0,8,0.0,6.0,1.0,4.0,0.0,77.0,2.0,1.0
2637,David Torres,es ESP,DF,Valladolid,es La Liga,19,2003,4.3,231.0,223.0,7.0,2.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,184.0,1.0,4.0
2638,Ferrán Torres,es ESP,"DL,CC",Barcelona,es La Liga,22,2000,15.5,576.0,533.0,41.0,8.0,1.0,3.0,60,9.0,21.0,10.0,6.0,0.0,437.0,2.0,15.0
2639,Óliver Torres,es ESP,"CC,DL",Sevilla,es La Liga,27,1994,23.7,1104.0,1050.0,42.0,11.0,5.0,23.0,57,14.0,8.0,0.0,3.0,0.0,862.0,12.0,26.0
2640,Pau Torres,es ESP,DF,Villarreal,es La Liga,25,1997,33.9,2179.0,2034.0,141.0,79.0,8.0,49.0,4,8.0,0.0,0.0,0.0,0.0,1855.0,4.0,15.0
2641,Roberto Torres,es ESP,"DL,CC",Osasuna,es La Liga,33,1989,0.1,13.0,12.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2642,Lucas Torró,es ESP,CC,Osasuna,es La Liga,28,1994,27.5,1166.0,1140.0,26.0,26.0,1.0,16.0,1,0.0,0.0,0.0,0.0,0.0,940.0,0.0,22.0
2643,Nabil Touaizi,ma MAR,CC,Espanyol,es La Liga,21,2001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2644,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,26,1996,4.4,232.0,223.0,9.0,7.0,0.0,3.0,5,2.0,0.0,0.0,0.0,0.0,188.0,0.0,5.0
2645,Birama Touré,ml MLI,CC,Auxerre,fr Ligue 1,30,1992,37.8,1538.0,1508.0,28.0,23.0,1.0,25.0,14,4.0,1.0,0.0,0.0,0.0,1236.0,2.0,24.0
2646,Mohamed Toure,au AUS,"DL,CC",Reims,fr Ligue 1,18,2004,0.3,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5295,Souleymane Touré,fr FRA,DF,Marseille,fr Ligue 1,19,2003,18.400000000000002,820.0,799.0,20.0,19.0,0.0,5.0,3,1.0,0.0,0.0,0.0,0.0,713.0,1.0,9.0
2649,Lucas Tousart,fr FRA,CC,Hertha BSC,de Bundesliga,25,1997,32.7,885.0,869.0,12.0,9.0,1.0,3.0,28,2.0,0.0,0.0,0.0,0.0,530.0,4.0,39.0
2650,Yoann Touzghar,tn TUN,DL,Ajaccio,fr Ligue 1,35,1986,5.0,112.0,106.0,6.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,80.0,0.0,9.0
2651,Adama Traoré,es ESP,"DL,CC",Wolves,eng Premier League,26,1996,16.6,494.0,491.0,1.0,0.0,3.0,0.0,81,1.0,0.0,0.0,0.0,0.0,325.0,2.0,27.0
2652,Bertrand Traoré,bf BFA,"DL,CC",Aston Villa,eng Premier League,26,1995,2.6,75.0,72.0,2.0,0.0,0.0,2.0,5,1.0,1.0,1.0,0.0,0.0,59.0,1.0,5.0
2653,Boubacar Traoré,ml MLI,CC,Wolves,eng Premier League,20,2001,4.6,149.0,146.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,118.0,3.0,2.0
2654,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,30,1992,5.4,239.0,180.0,59.0,6.0,0.0,0.0,6,53.0,0.0,0.0,0.0,0.0,181.0,0.0,6.0
2655,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,30,1992,28.1,1826.0,1624.0,200.0,26.0,4.0,10.0,63,174.0,0.0,0.0,0.0,0.0,1541.0,2.0,28.0
2656,Kevin Trapp,de GER,PO,Eint Frankfurt,de Bundesliga,32,1990,33.0,888.0,607.0,276.0,57.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,616.0,5.0,0.0
2657,Mark Travers,ie IRL,PO,Bournemouth,eng Premier League,23,1999,11.5,368.0,214.0,154.0,35.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0
2658,Óscar Trejo,ar ARG,"CC,DL",Rayo Vallecano,es La Liga,34,1988,23.8,1005.0,936.0,68.0,22.0,7.0,4.0,35,9.0,18.0,9.0,2.0,0.0,811.0,1.0,25.0
2659,Manu Trigueros,es ESP,CC,Villarreal,es La Liga,30,1991,9.2,534.0,519.0,14.0,10.0,1.0,1.0,4,2.0,2.0,1.0,0.0,0.0,475.0,1.0,7.0
2660,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,35,1987,20.1,1040.0,682.0,348.0,51.0,0.0,1.0,180,217.0,80.0,36.0,37.0,0.0,649.0,10.0,26.0
2661,Théo Trinker,fr FRA,CC,Nice,fr Ligue 1,21,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,31,1990,37.1,2788.0,2061.0,714.0,180.0,16.0,16.0,393,318.0,216.0,93.0,82.0,15.0,1995.0,13.0,50.0
2663,William Troost-Ekong,ng NGA,DF,Salernitana,it Serie A,28,1993,4.9,179.0,176.0,3.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0
5329,Leandro Trossard,be BEL,DL,Arsenal,eng Premier League,27,1994,24.9,981.0,900.0,75.0,6.0,15.0,14.0,90,24.0,31.0,22.0,1.0,0.0,726.0,6.0,39.0
2666,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,20,2001,21.7,1395.0,1153.0,239.0,17.0,0.0,2.0,35,222.0,0.0,0.0,0.0,0.0,1106.0,3.0,36.0
2667,Frank Tsadjout,it ITA,DL,Cremonese,it Serie A,23,1999,11.7,271.0,266.0,4.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,184.0,1.0,2.0
2668,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,26,1996,8.6,618.0,470.0,146.0,23.0,1.0,2.0,85,87.0,36.0,11.0,23.0,0.0,474.0,2.0,9.0
2669,Theocharis Tsingaras,gr GRE,CC,Toulouse,fr Ligue 1,21,2000,0.1,5.0,4.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2670,Viktor Tsyhankov,ua UKR,CC,Girona,es La Liga,24,1997,16.5,622.0,561.0,58.0,17.0,1.0,3.0,55,6.0,33.0,18.0,8.0,0.0,433.0,3.0,25.0
2671,Alessandro Tuia,it ITA,DF,Lecce,it Serie A,32,1990,5.7,204.0,193.0,11.0,10.0,0.0,6.0,1,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0
2672,Martin Turk,si SVN,PO,Sampdoria,it Serie A,18,2003,4.0,142.0,89.0,53.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0
2673,Beñat Turrientes,es ESP,"CC,DL",Real Sociedad,es La Liga,20,2002,1.2,47.0,40.0,7.0,4.0,0.0,2.0,4,0.0,3.0,2.0,1.0,0.0,40.0,0.0,0.0
2674,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,23,1999,30.2,1855.0,1797.0,57.0,43.0,2.0,7.0,7,14.0,0.0,0.0,0.0,0.0,1486.0,1.0,22.0
2675,Destiny Udogie,it ITA,DF,Udinese,it Serie A,19,2002,30.0,1127.0,966.0,160.0,23.0,1.0,2.0,29,133.0,4.0,0.0,0.0,0.0,931.0,1.0,40.0
2676,Ike Ugbo,ca CAN,"DL,CC",Troyes,fr Ligue 1,23,1998,9.9,137.0,120.0,16.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,4.0
2677,Lesley Ugochukwu,fr FRA,CC,Rennes,fr Ligue 1,18,2004,14.8,648.0,634.0,14.0,14.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,566.0,0.0,8.0
2678,Samir Ujkani,xk KVX,PO,Empoli,it Serie A,34,1988,0.1,3.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2679,Sven Ulreich,de GER,PO,Bayern Munich,de Bundesliga,33,1988,3.0,131.0,110.0,20.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0
2680,Lauren Ulrich,de GER,CC,Stuttgart,de Bundesliga,17,2005,0.1,5.0,4.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0
2681,Samuel Umtiti,fr FRA,DF,Lecce,it Serie A,28,1993,23.5,868.0,807.0,57.0,53.0,0.0,8.0,2,4.0,0.0,0.0,0.0,0.0,724.0,4.0,12.0
2682,Enes Ünal,tr TUR,DL,Getafe,es La Liga,25,1997,33.0,750.0,728.0,16.0,1.0,6.0,2.0,17,1.0,0.0,0.0,0.0,0.0,446.0,6.0,21.0
2683,Deniz Undav,de GER,"DL,CC",Brighton,eng Premier League,26,1996,7.0,164.0,159.0,4.0,0.0,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0,122.0,1.0,4.0
2684,Cengiz Ünder,tr TUR,"CC,DF",Marseille,fr Ligue 1,25,1997,27.7,1114.0,984.0,128.0,21.0,9.0,14.0,157,35.0,67.0,40.0,9.0,0.0,778.0,2.0,39.0
2685,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,23,1998,26.1,2318.0,2255.0,60.0,47.0,0.0,10.0,2,7.0,0.0,0.0,0.0,0.0,2101.0,3.0,9.0
2686,Filip Uremović,hr CRO,DF,Hertha BSC,de Bundesliga,25,1997,19.2,658.0,603.0,53.0,30.0,0.0,2.0,1,23.0,0.0,0.0,0.0,0.0,514.0,2.0,4.0
2687,Oscar Ureña,es ESP,CC,Girona,es La Liga,19,2003,1.1,22.0,22.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0
5377,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,28,1994,10.8,530.0,420.0,107.0,12.0,0.0,2.0,43,91.0,4.0,1.0,3.0,0.0,400.0,3.0,16.0
2690,Mark Uth,de GER,"CC,DL",Köln,de Bundesliga,30,1991,0.5,15.0,12.0,3.0,1.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0
2691,Josha Vagnoman,de GER,DF,Stuttgart,de Bundesliga,21,2000,16.4,584.0,497.0,86.0,2.0,1.0,3.0,27,84.0,0.0,0.0,0.0,0.0,453.0,1.0,20.0
2692,Diego Valencia,cl CHI,"CC,DL",Salernitana,it Serie A,22,2000,2.6,75.0,69.0,6.0,0.0,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,52.0,0.0,3.0
2693,Óscar Valentín,es ESP,CC,Rayo Vallecano,es La Liga,27,1994,28.4,1173.0,1138.0,32.0,32.0,1.0,9.0,3,0.0,0.0,0.0,0.0,0.0,957.0,3.0,17.0
2694,Emanuele Valeri,it ITA,DF,Cremonese,it Serie A,23,1998,30.9,1258.0,940.0,309.0,24.0,4.0,20.0,147,272.0,13.0,0.0,12.0,0.0,753.0,9.0,44.0
5391,Yan Valery,tn TUN,DF,Southampton,eng Premier League,23,1999,28.2,1315.0,1089.0,225.0,21.0,0.0,6.0,82,204.0,0.0,0.0,0.0,0.0,965.0,1.0,39.0
2697,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,26,1995,29.5,1123.0,1032.0,86.0,45.0,1.0,21.0,6,41.0,0.0,0.0,0.0,0.0,885.0,5.0,14.0
2698,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,25,1997,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2699,Manu Vallejo,es ESP,"DL,CC",Girona,es La Liga,25,1997,2.3,89.0,87.0,1.0,0.0,1.0,0.0,7,0.0,0.0,0.0,0.0,0.0,68.0,1.0,2.0
2700,Mattia Valoti,it ITA,"CC,DL",Monza,it Serie A,28,1993,5.0,166.0,164.0,1.0,1.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,122.0,1.0,4.0
2701,Federico Valverde,uy URU,"CC,DL",Real Madrid,es La Liga,24,1998,27.8,1641.0,1611.0,21.0,6.0,3.0,22.0,27,14.0,0.0,0.0,0.0,0.0,1427.0,9.0,26.0
2702,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,31,1991,31.5,2592.0,2492.0,99.0,73.0,1.0,31.0,1,9.0,0.0,0.0,0.0,0.0,2345.0,1.0,9.0
2703,Vanderson,br BRA,"DF,CC",Monaco,fr Ligue 1,21,2001,24.6,1382.0,1170.0,203.0,15.0,1.0,14.0,98,184.0,4.0,0.0,3.0,0.0,1039.0,9.0,36.0
2704,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,29,1993,21.2,1106.0,1073.0,30.0,27.0,2.0,4.0,1,3.0,0.0,0.0,0.0,0.0,954.0,3.0,6.0
2705,Jamie Vardy,eng ENG,DL,Leicester City,eng Premier League,35,1987,20.6,263.0,239.0,23.0,0.0,3.0,1.0,7,0.0,0.0,0.0,0.0,0.0,137.0,1.0,9.0
2706,Ruben Vargas,ch SUI,"CC,DL",Augsburg,de Bundesliga,23,1998,12.6,372.0,346.0,25.0,2.0,2.0,3.0,48,19.0,3.0,3.0,0.0,0.0,215.0,1.0,21.0
2707,Johan Vásquez,mx MEX,DF,Cremonese,it Serie A,23,1998,20.1,810.0,739.0,69.0,33.0,1.0,1.0,4,29.0,0.0,0.0,0.0,0.0,632.0,2.0,14.0
2708,Jesus Vazquez,es ESP,"DF,CC",Valencia,es La Liga,19,2003,3.4,171.0,138.0,33.0,0.0,1.0,0.0,11,33.0,0.0,0.0,0.0,0.0,142.0,0.0,5.0
2709,Kevin Vázquez,es ESP,"DF,CC",Celta Vigo,es La Liga,29,1993,4.9,234.0,195.0,39.0,3.0,0.0,0.0,7,36.0,0.0,0.0,0.0,0.0,173.0,0.0,10.0
2710,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,31,1991,12.7,936.0,826.0,106.0,14.0,2.0,5.0,41,92.0,0.0,0.0,0.0,0.0,808.0,4.0,14.0
2711,Matías Vecino,uy URU,CC,Lazio,it Serie A,30,1991,18.8,968.0,962.0,5.0,5.0,2.0,7.0,1,0.0,0.0,0.0,0.0,0.0,830.0,1.0,14.0
2712,Gabriel Veiga,es ESP,CC,Celta Vigo,es La Liga,20,2002,25.5,742.0,705.0,31.0,11.0,6.0,3.0,27,7.0,2.0,1.0,1.0,0.0,552.0,6.0,17.0
2713,Renato Veiga,pt POR,DF,Augsburg,de Bundesliga,19,2003,7.1,318.0,271.0,47.0,9.0,0.0,2.0,7,38.0,0.0,0.0,0.0,0.0,210.0,0.0,3.0
2714,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,26,1995,25.2,1411.0,1355.0,50.0,48.0,2.0,18.0,3,2.0,0.0,0.0,0.0,0.0,1145.0,6.0,8.0
2715,Miguel Veloso,pt POR,CC,Hellas Verona,it Serie A,36,1986,12.9,599.0,511.0,86.0,49.0,1.0,4.0,62,6.0,29.0,17.0,9.0,1.0,429.0,2.0,12.0
2716,Joël Veltman,nl NED,DF,Brighton,eng Premier League,30,1992,24.3,1512.0,1286.0,219.0,34.0,1.0,3.0,23,185.0,0.0,0.0,0.0,0.0,1261.0,7.0,29.0
2717,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,21,2001,33.0,1758.0,1632.0,125.0,46.0,0.0,14.0,12,79.0,0.0,0.0,0.0,0.0,1541.0,1.0,11.0
2718,Unai Vencedor Paris,es ESP,CC,Athletic Club,es La Liga,21,2000,2.1,124.0,120.0,3.0,3.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,107.0,1.0,2.0
2719,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,27,1995,10.3,609.0,501.0,106.0,12.0,0.0,3.0,37,87.0,7.0,0.0,5.0,0.0,497.0,2.0,16.0
2720,Daniele Verde,it ITA,"DL,CC",Spezia,it Serie A,26,1996,11.1,443.0,348.0,93.0,18.0,1.0,6.0,68,18.0,37.0,20.0,12.0,0.0,312.0,2.0,8.0
