RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,90 s2018-2019,ACT2018-2019,SCA902018-2019,PassLive2018-2019,PassDead2018-2019,HASTA2018-2019,Dis2018-2019,FR2018-2019,Def2018-2019,ACG2018-2019,GCA902018-2019,PassLive.12018-2019,PassDead.12018-2019,HASTA.12018-2019,Dis.12018-2019,FR.12018-2019,Def.12018-2019
2201,Michael Santos,uy URU,"DL,CC",Leganés,es La Liga,25,1993,6.2,18,2.91,12,0,1,3,1,1,4,0.65,4,0,0,0,0,0
2202,Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20.0,23,1.15,17,2,2,1,0,1,2,0.1,2,0,0,0,0,0
2203,Riccardo Saponara,it ITA,CC,Sampdoria,it Serie A,26,1991,10.1,51,5.08,40,2,5,1,2,1,8,0.8,7,0,1,0,0,0
2204,Pablo Sarabia,es ESP,"CC,DL",Sevilla,es La Liga,26,1992,30.3,152,5.02,120,18,4,5,5,0,21,0.69,20,1,0,0,0,0
2205,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,17,2.34,14,2,1,0,0,0,1,0.14,1,0,0,0,0,0
2206,Josh Sargent,us USA,DL,Werder Bremen,de Bundesliga,18,2000,2.4,4,1.7,3,0,0,0,1,0,1,0.42,0,0,0,0,1,0
2207,Bouna Sarr,sn SEN,"DF,CC",Marseille,fr Ligue 1,26,1992,24.9,70,2.81,54,4,5,3,3,1,7,0.28,3,2,0,2,0,0
2208,Ismaila Sarr,sn SEN,"DL,CC",Rennes,fr Ligue 1,20,1998,31.0,113,3.65,63,0,15,10,22,3,18,0.58,10,0,4,1,3,0
2209,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,18,0.54,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0
2210,Lluís Sastre,es ESP,CC,Huesca,es La Liga,32,1986,1.3,2,1.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4423,Marco Sau,it ITA,"CC,DL",Sampdoria,it Serie A,30,1987,6.8,17,4.22,12,1,0,1,3,0,3,1.96,1,0,0,0,2,0
2213,Téji Savanier,fr FRA,CC,Nîmes,fr Ligue 1,26,1991,31.8,156,4.9,71,64,7,5,6,3,21,0.66,9,10,2,0,0,0
2214,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,8,0.52,5,0,0,2,1,0,2,0.13,1,0,0,1,0,0
2215,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,32,1.44,29,0,2,1,0,0,1,0.05,1,0,0,0,0,0
2216,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,1.6,6,3.75,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2217,Nicolás Schiappacasse,uy URU,"DL,CC",Parma,it Serie A,19,1999,0.9,5,5.56,1,0,2,0,2,0,0,0.0,0,0,0,0,0,0
2218,Pasquale Schiattarella,it ITA,CC,SPAL,it Serie A,31,1987,20.5,74,3.62,50,18,0,1,4,1,8,0.39,4,4,0,0,0,0
2219,Patrik Schick,cz CZE,"DL,CC",Roma,it Serie A,22,1996,14.6,34,2.33,23,0,3,6,2,0,5,0.34,1,0,1,1,2,0
2220,Julian Schieber,de GER,DL,Augsburg,de Bundesliga,29,1989,2.9,6,2.09,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0
2221,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,15,0.41,13,1,0,0,1,0,1,0.03,1,0,0,0,0,0
2222,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,2,0.23,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2223,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2224,Jeffrey Schlupp,gh GHA,"CC,DL",Crystal Palace,eng Premier League,25,1992,18.6,26,1.4,22,0,1,1,2,0,3,0.16,1,0,1,0,1,0
2225,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,31,1986,38.0,2,0.05,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
2226,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,10,1.59,7,1,0,1,1,0,2,0.32,2,0,0,0,0,0
2227,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,84,3.0,52,25,2,1,2,2,11,0.39,8,3,0,0,0,0
2228,Morgan Schneiderlin,fr FRA,CC,Everton,eng Premier League,28,1989,9.3,15,1.62,15,0,0,0,0,0,2,0.22,2,0,0,0,0,0
2229,Alessandro Schöpf,at AUT,"CC,DF",Schalke 04,de Bundesliga,24,1994,11.2,27,2.42,23,0,1,2,1,0,2,0.18,1,0,0,0,1,0
2230,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,1993,28.2,114,4.04,91,3,10,4,5,1,11,0.39,9,1,0,0,1,0
2231,André Schürrle,de GER,"DL,CC",Fulham,eng Premier League,27,1990,18.2,44,2.42,36,0,2,4,2,0,2,0.11,1,0,0,1,0,0
2232,Pirmin Schwegler,ch SUI,CC,Hannover 96,de Bundesliga,31,1987,23.1,70,3.04,34,28,0,1,3,4,4,0.17,3,1,0,0,0,0
2233,Alexander Schwolow,de GER,PO,Freiburg,de Bundesliga,26,1992,33.0,16,0.48,10,5,0,0,1,0,1,0.03,0,1,0,0,0,0
2234,Matteo Scozzarella,it ITA,CC,Parma,it Serie A,30,1988,16.2,34,2.1,18,13,1,1,0,1,7,0.43,4,2,0,0,0,1
2235,Simone Scuffet,it ITA,PO,Udinese,it Serie A,22,1996,9.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2236,Andrea Seculin,it ITA,PO,Chievo,it Serie A,28,1990,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2237,Stanley Segarel,mf SMN,DL,Amiens,fr Ligue 1,24,1994,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2238,Davie Selke,de GER,DL,Hertha BSC,de Bundesliga,23,1995,19.3,48,2.48,27,0,6,9,6,0,10,0.52,5,0,3,1,1,0
2239,Ole Selnæs,no NOR,CC,Saint-Étienne,fr Ligue 1,24,1994,18.5,43,2.32,34,6,0,1,1,1,7,0.38,4,1,0,1,0,1
2240,Matz Sels,be BEL,PO,Strasbourg,fr Ligue 1,26,1992,37.0,4,0.11,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2241,Ken Sema,se SWE,"CC,DL",Watford,eng Premier League,24,1993,8.4,22,2.63,15,0,4,3,0,0,2,0.24,2,0,0,0,0,0
2242,Alfa Semedo,gw GNB,CC,Espanyol,es La Liga,20,1997,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2243,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,18,1.01,13,1,1,0,3,0,2,0.11,0,0,0,0,2,0
2244,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,5,0.53,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2245,Adrian Šemper,hr CRO,PO,Chievo,it Serie A,20,1998,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2246,Stefano Sensi,it ITA,CC,Sassuolo,it Serie A,22,1995,21.9,107,4.88,75,23,2,2,2,3,7,0.32,5,1,0,0,1,0
2247,Luigi Sepe,it ITA,PO,Parma,it Serie A,27,1991,37.0,5,0.14,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0
2248,Suat Serdar,de GER,CC,Schalke 04,de Bundesliga,21,1997,19.2,38,1.98,23,0,6,4,4,1,1,0.05,0,0,0,0,1,0
2249,Jean Seri,ci CIV,CC,Fulham,eng Premier League,27,1991,24.9,104,4.17,64,34,2,3,1,0,7,0.28,4,2,1,0,0,0
2250,Leonardo Sernicola,it ITA,DL,Sassuolo,it Serie A,21,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2251,Julien Serrano,fr FRA,"CC,DF",Monaco,fr Ligue 1,20,1998,1.3,1,0.76,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2252,Grégory Sertic,fr FRA,CC,Marseille,fr Ligue 1,28,1989,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2253,Ryan Sessegnon,eng ENG,"DL,DF",Fulham,eng Premier League,18,2000,25.6,73,2.86,46,11,9,3,3,1,8,0.31,6,1,1,0,0,0
2254,Paik Seung-ho,kr KOR,"DL,CC",Girona,es La Liga,21,1997,0.7,1,1.5,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
2255,Stephan El Shaarawy,it ITA,"DL,CC",Roma,it Serie A,25,1992,23.4,90,3.85,70,1,8,9,2,0,12,0.51,8,0,1,1,2,0
2256,Meritan Shabani,al ALB,CC,Bayern Munich,de Bundesliga,19,1999,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2257,Xherdan Shaqiri,ch SUI,"DL,CC",Liverpool,eng Premier League,26,1991,11.8,39,3.3,28,6,1,3,1,0,10,0.85,5,2,1,2,0,0
2258,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,75,2.61,57,6,6,4,1,1,11,0.38,6,1,2,1,0,1
2259,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,26,1992,10.5,51,4.84,32,10,4,3,0,2,1,0.09,1,0,0,0,0,0
2260,Gaku Shibasaki,jp JPN,"CC,DL",Getafe,es La Liga,26,1992,4.3,10,2.31,4,4,0,1,0,1,2,0.46,0,1,0,1,0,0
2261,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,9,0.5,6,2,1,0,0,0,1,0.06,1,0,0,0,0,0
2262,Djibril Sidibé,fr FRA,"DF,CC",Monaco,fr Ligue 1,26,1992,23.1,67,2.9,50,6,2,3,3,3,3,0.13,2,0,0,1,0,0
2263,Kalidou Sidibé,fr FRA,CC,Toulouse,fr Ligue 1,19,1999,14.0,11,0.79,8,0,1,0,0,2,0,0.0,0,0,0,0,0,0
2264,Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,16,0.83,11,0,2,0,0,3,1,0.05,0,0,1,0,0,0
2265,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,4,1.34,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
2266,Gylfi Sigurðsson,is ISL,CC,Everton,eng Premier League,28,1989,34.6,151,4.36,88,36,9,10,7,1,15,0.43,10,1,1,3,0,0
2267,Luca Siligardi,it ITA,DL,Parma,it Serie A,30,1988,18.2,55,3.02,25,12,8,4,5,1,7,0.38,2,2,0,0,3,0
4537,Adrien Silva,pt POR,CC,Leicester City,eng Premier League,29,1989,14.2,29,3.15,22,3,1,1,1,1,1,0.08,1,0,0,0,0,0
2270,André Silva,pt POR,DL,Sevilla,es La Liga,22,1995,24.0,67,2.79,53,0,5,3,6,0,6,0.25,3,0,0,1,2,0
2271,Bernardo Silva,pt POR,"CC,DL",Manchester City,eng Premier League,23,1994,31.7,138,4.35,113,7,9,6,2,1,13,0.41,12,0,0,0,1,0
2272,David Silva,es ESP,CC,Manchester City,eng Premier League,32,1986,26.7,152,5.7,124,8,6,11,3,0,19,0.71,18,1,0,0,0,0
2273,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,1991,15.9,20,1.26,13,2,3,0,2,0,4,0.25,3,0,1,0,0,0
2274,Jonathan Silva,ar ARG,"DF,DL",Leganés,es La Liga,24,1994,30.0,83,2.77,46,27,2,2,3,3,8,0.27,6,2,0,0,0,0
2275,Matheus Pereira da Silva,br BRA,CC,Juventus,it Serie A,20,1998,1.0,3,2.93,2,1,0,0,0,0,1,0.98,1,0,0,0,0,0
2276,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,26,1.13,23,0,0,1,1,1,3,0.13,3,0,0,0,0,0
2277,Xande Silva,pt POR,DL,West Ham,eng Premier League,21,1997,0.2,2,10.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2278,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,10,0.29,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2279,Giovanni Simeone,ar ARG,DL,Fiorentina,it Serie A,23,1995,27.3,71,2.6,46,0,7,9,7,2,7,0.26,5,0,1,0,1,0
2280,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,3,1.13,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2281,Moses Simon,ng NGA,"DF,CC",Levante,es La Liga,23,1995,8.7,17,1.95,11,1,2,2,0,1,2,0.23,2,0,0,0,0,0
2282,Unai Simón,es ESP,PO,Athletic Club,es La Liga,21,1997,7.0,1,0.14,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
2283,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,2,0.62,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2284,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,1,0.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2285,Josh Sims,eng ENG,CC,Southampton,eng Premier League,21,1997,2.4,5,2.12,3,0,1,0,1,0,3,1.27,3,0,0,0,0,0
2286,Giovanni Sio,ci CIV,DL,Montpellier,fr Ligue 1,29,1989,0.7,4,5.71,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2287,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,26,0.79,24,1,0,1,0,0,1,0.03,1,0,0,0,0,0
2288,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,31,1987,35.2,7,0.2,4,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2289,Ibrahima Sissoko,ml MLI,CC,Strasbourg,fr Ligue 1,20,1997,29.6,68,2.3,58,0,2,5,1,2,6,0.2,5,0,0,1,0,0
2290,Moussa Sissoko,fr FRA,"CC,DL",Tottenham,eng Premier League,28,1989,25.9,50,1.93,43,0,1,1,3,2,7,0.27,7,0,0,0,0,0
2291,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,23,1995,9.4,31,3.31,23,3,1,1,3,0,3,0.32,2,0,1,0,0,0
2292,Antonio Sivera,es ESP,PO,Alavés,es La Liga,21,1996,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2293,Ellyes Skhiri,tn TUN,CC,Montpellier,fr Ligue 1,23,1995,34.3,83,2.42,67,0,4,2,6,4,11,0.32,7,0,1,1,1,1
2294,Oliver Skipp,eng ENG,CC,Tottenham,eng Premier League,17,2000,2.4,2,0.82,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2295,Łukasz Skorupski,pl POL,PO,Bologna,it Serie A,27,1991,38.0,5,0.13,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
2296,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,25,0.71,22,0,0,1,2,0,2,0.06,1,0,0,0,1,0
2297,Steven Skrzybski,de GER,"DL,CC",Schalke 04,de Bundesliga,25,1992,7.4,14,1.9,11,0,1,0,1,1,2,0.27,1,0,0,0,0,1
2298,Petar Škuletić,rs SRB,DL,Montpellier,fr Ligue 1,28,1990,6.7,21,3.15,12,0,2,4,2,1,4,0.6,1,0,1,1,1,0
2299,Callum Slattery,eng ENG,CC,Southampton,eng Premier League,19,1999,1.2,3,2.41,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2300,Naïm Sliti,tn TUN,"CC,DL",Dijon,fr Ligue 1,26,1992,25.4,158,6.22,74,41,20,7,16,0,12,0.47,4,3,2,2,1,0
2301,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,11,0.47,9,0,0,2,0,0,2,0.08,2,0,0,0,0,0
2302,Adam Smith,eng ENG,"DF,CC",Bournemouth,eng Premier League,27,1991,23.0,44,1.92,30,5,2,0,7,0,4,0.17,3,1,0,0,0,0
2303,Emile Smith Rowe,eng ENG,CC,RB Leipzig,de Bundesliga,18,2000,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2304,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,15,1.18,13,0,0,1,1,0,1,0.08,0,0,0,1,0,0
2305,Robert Snodgrass,sct SCO,CC,West Ham,eng Premier League,30,1987,24.7,103,4.18,50,42,2,6,3,0,12,0.49,9,3,0,0,0,0
4613,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,19.5,43,6.04,33,4,1,3,1,1,5,0.8699999999999999,3,0,0,2,0,0
2308,Ramadan Sobhi,eg EGY,"DL,CC",Huddersfield,eng Premier League,21,1997,0.9,5,5.7,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2309,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,24,1994,10.5,9,0.86,6,0,0,0,1,2,2,0.19,1,0,0,0,0,1
4621,Rubén Sobrino,es ESP,"DL,CC",Alavés,es La Liga,26,1992,12.799999999999999,25,3.4499999999999997,18,0,2,3,2,0,2,0.19,1,0,0,1,0,0
2312,Danilo Soddimo,it ITA,"CC,DL",Frosinone,it Serie A,30,1987,2.8,14,5.0,9,2,0,2,1,0,1,0.36,1,0,0,0,0,0
2313,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,5,5.0,4,0,0,0,1,0,1,1.0,1,0,0,0,0,0
2314,Dominic Solanke,eng ENG,"DL,CC",Bournemouth,eng Premier League,20,1997,3.9,20,5.19,12,0,3,1,2,2,2,0.52,1,0,0,0,0,1
2315,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2316,Carlos Soler,es ESP,CC,Valencia,es La Liga,21,1997,27.3,66,2.41,44,5,5,6,6,0,10,0.37,6,1,0,1,2,0
2317,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,1,1.53,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2318,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,29,1988,34.0,4,0.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2319,Kévin Soni,cm CMR,"DL,DF",Girona,es La Liga,20,1998,0.9,6,6.59,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
2320,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,17,0.58,13,2,1,1,0,0,0,0.0,0,0,0,0,0,0
2321,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,21,1.2,17,2,0,0,1,1,1,0.06,1,0,0,0,0,0
2322,David Soria,es ESP,PO,Getafe,es La Liga,25,1993,37.0,4,0.11,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2323,Juan Soriano,es ESP,PO,Sevilla,es La Liga,20,1997,4.0,1,0.25,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
4649,Roberto Soriano,it ITA,CC,Torino,it Serie A,27,1991,21.7,71,6.54,51,2,5,4,5,4,10,0.86,6,0,1,0,1,2
2326,Stefano Sorrentino,it ITA,PO,Chievo,it Serie A,39,1979,31.0,4,0.13,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
2327,Borna Sosa,hr CRO,"DF,CC",Stuttgart,de Bundesliga,20,1998,6.8,25,3.65,22,3,0,0,0,0,1,0.15,1,0,0,0,0,0
2328,Sebastian Soto,us USA,"CC,DL",Hannover 96,de Bundesliga,18,2000,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2329,Riccardo Sottil,it ITA,"DL,CC",Fiorentina,it Serie A,19,1999,0.2,1,4.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2330,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2331,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,5,0.26,4,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2332,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,19,1999,6.3,14,2.23,10,0,1,0,2,1,5,0.8,2,0,1,0,1,1
2333,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,1,0.24,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2334,Julián Speroni,ar ARG,PO,Crystal Palace,eng Premier League,39,1979,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2335,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,22,3.29,17,0,2,3,0,0,2,0.3,1,0,0,1,0,0
2336,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6.0,3,0.5,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2337,Marco Sportiello,it ITA,PO,Frosinone,it Serie A,26,1992,35.0,8,0.23,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2338,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,25,1993,7.2,25,3.49,15,2,1,2,5,0,1,0.14,0,0,0,0,1,0
2339,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,21,1997,9.1,21,2.31,14,2,1,0,3,1,0,0.0,0,0,0,0,0,0
2340,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,79,3.41,50,21,2,1,4,1,8,0.35,5,3,0,0,0,0
2341,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,17,1.66,11,5,0,1,0,0,1,0.1,0,0,0,1,0,0
2342,Benjamin Stambouli,fr FRA,"DF,CC",Schalke 04,de Bundesliga,27,1990,19.6,25,1.28,21,1,1,0,1,1,2,0.1,2,0,0,0,0,0
2343,Jozo Stanić,hr CRO,CC,Augsburg,de Bundesliga,19,1999,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2344,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,28,1989,11.5,39,3.4,29,4,2,2,1,1,4,0.35,4,0,0,0,0,0
2345,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,11,0.53,9,1,0,1,0,0,0,0.0,0,0,0,0,0,0
2346,Timo Stavitski,fi FIN,"CC,DL",Caen,fr Ligue 1,19,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2347,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,26,1991,16.7,43,2.57,31,1,5,2,3,1,4,0.24,3,0,0,0,0,1
2348,Marc Stendera,de GER,CC,Eint Frankfurt,de Bundesliga,22,1995,1.2,3,2.45,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2349,Pascal Stenzel,de GER,"DF,CC",Freiburg,de Bundesliga,22,1996,16.1,38,2.36,31,2,1,4,0,0,4,0.25,4,0,0,0,0,0
2350,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,29,1989,27.6,41,1.48,35,1,0,2,2,1,3,0.11,3,0,0,0,0,0
2351,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,15,0.79,14,0,0,1,0,0,0,0.0,0,0,0,0,0,0
2352,Mariusz Stępiński,pl POL,DL,Chievo,it Serie A,23,1995,27.5,64,2.33,51,0,4,4,5,0,3,0.11,2,0,0,0,1,0
2353,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,23,1994,30.8,145,4.71,99,1,23,11,11,0,27,0.88,19,0,4,0,4,0
2354,Lars Stindl,de GER,"DL,CC",M'Gladbach,de Bundesliga,29,1988,16.8,65,3.88,52,2,2,6,2,1,9,0.54,6,0,1,1,1,0
2355,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,24,1993,23.5,108,4.59,71,23,5,6,2,1,10,0.42,8,1,0,0,0,1
2356,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,18,0.92,17,1,0,0,0,0,0,0.0,0,0,0,0,0,0
2357,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,23,1995,35.0,8,0.23,5,3,0,0,0,0,1,0.03,0,1,0,0,0,0
2358,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,28,1990,25.5,34,1.34,33,1,0,0,0,0,5,0.2,5,0,0,0,0,0
4719,Kevin Strootman,nl NED,CC,Roma,it Serie A,28,1990,22.6,48,4.13,38,5,1,4,0,0,8,0.37,5,1,1,1,0,0
2361,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,27,1991,35.9,65,1.81,61,2,0,2,0,0,9,0.25,9,0,0,0,0,0
2362,Cristhian Stuani,uy URU,DL,Girona,es La Liga,31,1986,30.3,49,1.62,24,1,4,5,15,0,8,0.26,3,0,2,0,3,0
2363,Leo Štulac,si SVN,CC,Parma,it Serie A,23,1994,16.1,44,2.73,25,10,4,2,1,2,4,0.25,4,0,0,0,0,0
2364,Stefano Sturaro,it ITA,"CC,DL",Genoa,it Serie A,25,1993,2.4,10,4.23,7,3,0,0,0,0,0,0.0,0,0,0,0,0,0
2365,Daniel Sturridge,eng ENG,"DL,CC",Liverpool,eng Premier League,28,1989,5.7,14,2.48,13,0,0,0,1,0,2,0.35,2,0,0,0,0,0
2366,Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,104,2.89,47,50,2,1,1,3,8,0.22,5,3,0,0,0,0
4735,Denis Suárez,es ESP,"CC,DL",Arsenal,eng Premier League,24,1994,1.0,3,14.21,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
2369,Leonardo Suárez,ar ARG,"DL,CC",Valladolid,es La Liga,22,1996,5.7,11,1.91,11,0,0,0,0,0,2,0.35,2,0,0,0,0,0
2370,Luis Suárez,uy URU,DL,Barcelona,es La Liga,31,1987,31.4,121,3.85,86,0,11,8,15,1,25,0.8,15,0,5,1,4,0
2371,Mario Suárez,es ESP,CC,Rayo Vallecano,es La Liga,31,1987,11.4,22,1.93,21,0,0,0,0,1,1,0.09,1,0,0,0,0,0
2372,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,14,2.29,5,2,1,0,6,0,1,0.16,1,0,0,0,0,0
2373,Danijel Subašić,hr CRO,PO,Monaco,fr Ligue 1,33,1984,12.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2374,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,14,0.59,10,1,0,3,0,0,1,0.04,1,0,0,0,0,0
2375,Isaac Success,ng NGA,"DL,CC",Watford,eng Premier League,22,1996,11.7,41,3.51,28,0,2,1,8,2,1,0.09,1,0,0,0,0,0
2376,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,33,1.12,31,0,1,0,1,0,4,0.14,4,0,0,0,0,0
2377,Ki Sung-yueng,kr KOR,CC,Newcastle Utd,eng Premier League,29,1989,14.5,39,2.7,22,14,0,1,2,0,3,0.21,2,0,0,1,0,0
2378,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,31,1986,16.0,23,1.44,21,0,0,1,0,1,0,0.0,0,0,0,0,0,0
2379,Sam Surridge,eng ENG,"CC,DL",Bournemouth,eng Premier League,20,1998,0.1,2,13.85,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
